,person_id,id,role,title,release_year,age_certification,runtime,genres,production_countries,imdb_id,imdb_score,imdb_votes,tmdb_popularity,tmdb_score
10362,31452,tm178323,ACTOR,Jack and Jill,2011,PG,91,"[''comedy'', ''horror'']",['US'],tt0810913,bad_score,50000-99999,43.997,4.3
10363,65495,tm178323,ACTOR,Jack and Jill,2011,PG,91,"[''comedy'', ''horror'']",['US'],tt0810913,bad_score,50000-99999,43.997,4.3
10364,969563,tm178323,ACTOR,Jack and Jill,2011,PG,91,"[''comedy'', ''horror'']",['US'],tt0810913,bad_score,50000-99999,43.997,4.3
10365,20051,tm178323,ACTOR,Jack and Jill,2011,PG,91,"[''comedy'', ''horror'']",['US'],tt0810913,bad_score,50000-99999,43.997,4.3
10366,59785,tm178323,ACTOR,Jack and Jill,2011,PG,91,"[''comedy'', ''horror'']",['US'],tt0810913,bad_score,50000-99999,43.997,4.3
10367,8969,tm178323,ACTOR,Jack and Jill,2011,PG,91,"[''comedy'', ''horror'']",['US'],tt0810913,bad_score,50000-99999,43.997,4.3
10368,8969,tm178323,DIRECTOR,Jack and Jill,2011,PG,91,"[''comedy'', ''horror'']",['US'],tt0810913,bad_score,50000-99999,43.997,4.3
10369,1069,tm106278,ACTOR,Everything Must Go,2011,R,97,"[''comedy'', ''drama'']",['US'],tt1531663,bad_score,50000-99999,7.287,6.1
10370,52389,tm106278,ACTOR,Everything Must Go,2011,R,97,"[''comedy'', ''drama'']",['US'],tt1531663,bad_score,50000-99999,7.287,6.1
10371,8226,tm106278,ACTOR,Everything Must Go,2011,R,97,"[''comedy'', ''drama'']",['US'],tt1531663,bad_score,50000-99999,7.287,6.1
10372,1472,tm106278,ACTOR,Everything Must Go,2011,R,97,"[''comedy'', ''drama'']",['US'],tt1531663,bad_score,50000-99999,7.287,6.1
10373,195766,tm106278,ACTOR,Everything Must Go,2011,R,97,"[''comedy'', ''drama'']",['US'],tt1531663,bad_score,50000-99999,7.287,6.1
10374,4679,tm106278,ACTOR,Everything Must Go,2011,R,97,"[''comedy'', ''drama'']",['US'],tt1531663,bad_score,50000-99999,7.287,6.1
10375,7034,tm106278,ACTOR,Everything Must Go,2011,R,97,"[''comedy'', ''drama'']",['US'],tt1531663,bad_score,50000-99999,7.287,6.1
10376,16188,tm106278,ACTOR,Everything Must Go,2011,R,97,"[''comedy'', ''drama'']",['US'],tt1531663,bad_score,50000-99999,7.287,6.1
10377,52022,tm106278,ACTOR,Everything Must Go,2011,R,97,"[''comedy'', ''drama'']",['US'],tt1531663,bad_score,50000-99999,7.287,6.1
10378,81648,tm106278,ACTOR,Everything Must Go,2011,R,97,"[''comedy'', ''drama'']",['US'],tt1531663,bad_score,50000-99999,7.287,6.1
10379,19333,tm106278,ACTOR,Everything Must Go,2011,R,97,"[''comedy'', ''drama'']",['US'],tt1531663,bad_score,50000-99999,7.287,6.1
10380,1387613,tm106278,ACTOR,Everything Must Go,2011,R,97,"[''comedy'', ''drama'']",['US'],tt1531663,bad_score,50000-99999,7.287,6.1
10381,1387614,tm106278,ACTOR,Everything Must Go,2011,R,97,"[''comedy'', ''drama'']",['US'],tt1531663,bad_score,50000-99999,7.287,6.1
10382,76872,tm106278,ACTOR,Everything Must Go,2011,R,97,"[''comedy'', ''drama'']",['US'],tt1531663,bad_score,50000-99999,7.287,6.1
10383,207624,tm106278,ACTOR,Everything Must Go,2011,R,97,"[''comedy'', ''drama'']",['US'],tt1531663,bad_score,50000-99999,7.287,6.1
10384,207625,tm106278,ACTOR,Everything Must Go,2011,R,97,"[''comedy'', ''drama'']",['US'],tt1531663,bad_score,50000-99999,7.287,6.1
10385,1387622,tm106278,ACTOR,Everything Must Go,2011,R,97,"[''comedy'', ''drama'']",['US'],tt1531663,bad_score,50000-99999,7.287,6.1
10386,1063493,tm106278,ACTOR,Everything Must Go,2011,R,97,"[''comedy'', ''drama'']",['US'],tt1531663,bad_score,50000-99999,7.287,6.1
10387,207626,tm106278,ACTOR,Everything Must Go,2011,R,97,"[''comedy'', ''drama'']",['US'],tt1531663,bad_score,50000-99999,7.287,6.1
10388,1411230,tm106278,ACTOR,Everything Must Go,2011,R,97,"[''comedy'', ''drama'']",['US'],tt1531663,bad_score,50000-99999,7.287,6.1
10389,351687,tm106278,ACTOR,Everything Must Go,2011,R,97,"[''comedy'', ''drama'']",['US'],tt1531663,bad_score,50000-99999,7.287,6.1
10390,1387519,tm106278,ACTOR,Everything Must Go,2011,R,97,"[''comedy'', ''drama'']",['US'],tt1531663,bad_score,50000-99999,7.287,6.1
10391,1387698,tm106278,ACTOR,Everything Must Go,2011,R,97,"[''comedy'', ''drama'']",['US'],tt1531663,bad_score,50000-99999,7.287,6.1
10392,351688,tm106278,DIRECTOR,Everything Must Go,2011,R,97,"[''comedy'', ''drama'']",['US'],tt1531663,bad_score,50000-99999,7.287,6.1
10396,2799,tm174683,ACTOR,Arthur Christmas,2011,PG,97,"[''drama'', ''animation'', ''family'', ''comedy'', ''fantasy'']","[''GB'', ''US'']",tt1430607,bad_score,50000-99999,15.795,6.7
10397,2166,tm174683,ACTOR,Arthur Christmas,2011,PG,97,"[''drama'', ''animation'', ''family'', ''comedy'', ''fantasy'']","[''GB'', ''US'']",tt1430607,bad_score,50000-99999,15.795,6.7
10398,4822,tm174683,ACTOR,Arthur Christmas,2011,PG,97,"[''drama'', ''animation'', ''family'', ''comedy'', ''fantasy'']","[''GB'', ''US'']",tt1430607,bad_score,50000-99999,15.795,6.7
10399,1537,tm174683,ACTOR,Arthur Christmas,2011,PG,97,"[''drama'', ''animation'', ''family'', ''comedy'', ''fantasy'']","[''GB'', ''US'']",tt1430607,bad_score,50000-99999,15.795,6.7
10400,4830,tm174683,ACTOR,Arthur Christmas,2011,PG,97,"[''drama'', ''animation'', ''family'', ''comedy'', ''fantasy'']","[''GB'', ''US'']",tt1430607,bad_score,50000-99999,15.795,6.7
10401,6892,tm174683,ACTOR,Arthur Christmas,2011,PG,97,"[''drama'', ''animation'', ''family'', ''comedy'', ''fantasy'']","[''GB'', ''US'']",tt1430607,bad_score,50000-99999,15.795,6.7
10402,31206,tm174683,ACTOR,Arthur Christmas,2011,PG,97,"[''drama'', ''animation'', ''family'', ''comedy'', ''fantasy'']","[''GB'', ''US'']",tt1430607,bad_score,50000-99999,15.795,6.7
10403,8784,tm174683,ACTOR,Arthur Christmas,2011,PG,97,"[''drama'', ''animation'', ''family'', ''comedy'', ''fantasy'']","[''GB'', ''US'']",tt1430607,bad_score,50000-99999,15.795,6.7
10404,25507,tm174683,ACTOR,Arthur Christmas,2011,PG,97,"[''drama'', ''animation'', ''family'', ''comedy'', ''fantasy'']","[''GB'', ''US'']",tt1430607,bad_score,50000-99999,15.795,6.7
10405,10312,tm174683,ACTOR,Arthur Christmas,2011,PG,97,"[''drama'', ''animation'', ''family'', ''comedy'', ''fantasy'']","[''GB'', ''US'']",tt1430607,bad_score,50000-99999,15.795,6.7
10406,11476,tm174683,ACTOR,Arthur Christmas,2011,PG,97,"[''drama'', ''animation'', ''family'', ''comedy'', ''fantasy'']","[''GB'', ''US'']",tt1430607,bad_score,50000-99999,15.795,6.7
10407,12895,tm174683,ACTOR,Arthur Christmas,2011,PG,97,"[''drama'', ''animation'', ''family'', ''comedy'', ''fantasy'']","[''GB'', ''US'']",tt1430607,bad_score,50000-99999,15.795,6.7
10408,4433,tm174683,ACTOR,Arthur Christmas,2011,PG,97,"[''drama'', ''animation'', ''family'', ''comedy'', ''fantasy'']","[''GB'', ''US'']",tt1430607,bad_score,50000-99999,15.795,6.7
10409,1117,tm174683,ACTOR,Arthur Christmas,2011,PG,97,"[''drama'', ''animation'', ''family'', ''comedy'', ''fantasy'']","[''GB'', ''US'']",tt1430607,bad_score,50000-99999,15.795,6.7
10410,11403,tm174683,ACTOR,Arthur Christmas,2011,PG,97,"[''drama'', ''animation'', ''family'', ''comedy'', ''fantasy'']","[''GB'', ''US'']",tt1430607,bad_score,50000-99999,15.795,6.7
10411,15676,tm174683,ACTOR,Arthur Christmas,2011,PG,97,"[''drama'', ''animation'', ''family'', ''comedy'', ''fantasy'']","[''GB'', ''US'']",tt1430607,bad_score,50000-99999,15.795,6.7
10412,161376,tm174683,ACTOR,Arthur Christmas,2011,PG,97,"[''drama'', ''animation'', ''family'', ''comedy'', ''fantasy'']","[''GB'', ''US'']",tt1430607,bad_score,50000-99999,15.795,6.7
10413,1858,tm174683,ACTOR,Arthur Christmas,2011,PG,97,"[''drama'', ''animation'', ''family'', ''comedy'', ''fantasy'']","[''GB'', ''US'']",tt1430607,bad_score,50000-99999,15.795,6.7
10414,4932,tm174683,ACTOR,Arthur Christmas,2011,PG,97,"[''drama'', ''animation'', ''family'', ''comedy'', ''fantasy'']","[''GB'', ''US'']",tt1430607,bad_score,50000-99999,15.795,6.7
10415,31208,tm174683,ACTOR,Arthur Christmas,2011,PG,97,"[''drama'', ''animation'', ''family'', ''comedy'', ''fantasy'']","[''GB'', ''US'']",tt1430607,bad_score,50000-99999,15.795,6.7
10416,5663,tm174683,ACTOR,Arthur Christmas,2011,PG,97,"[''drama'', ''animation'', ''family'', ''comedy'', ''fantasy'']","[''GB'', ''US'']",tt1430607,bad_score,50000-99999,15.795,6.7
10417,104770,tm174683,ACTOR,Arthur Christmas,2011,PG,97,"[''drama'', ''animation'', ''family'', ''comedy'', ''fantasy'']","[''GB'', ''US'']",tt1430607,bad_score,50000-99999,15.795,6.7
10418,29975,tm174683,ACTOR,Arthur Christmas,2011,PG,97,"[''drama'', ''animation'', ''family'', ''comedy'', ''fantasy'']","[''GB'', ''US'']",tt1430607,bad_score,50000-99999,15.795,6.7
10419,99409,tm174683,ACTOR,Arthur Christmas,2011,PG,97,"[''drama'', ''animation'', ''family'', ''comedy'', ''fantasy'']","[''GB'', ''US'']",tt1430607,bad_score,50000-99999,15.795,6.7
10420,4937,tm174683,ACTOR,Arthur Christmas,2011,PG,97,"[''drama'', ''animation'', ''family'', ''comedy'', ''fantasy'']","[''GB'', ''US'']",tt1430607,bad_score,50000-99999,15.795,6.7
10421,608917,tm174683,ACTOR,Arthur Christmas,2011,PG,97,"[''drama'', ''animation'', ''family'', ''comedy'', ''fantasy'']","[''GB'', ''US'']",tt1430607,bad_score,50000-99999,15.795,6.7
10422,392,tm174683,ACTOR,Arthur Christmas,2011,PG,97,"[''drama'', ''animation'', ''family'', ''comedy'', ''fantasy'']","[''GB'', ''US'']",tt1430607,bad_score,50000-99999,15.795,6.7
10423,8098,tm174683,ACTOR,Arthur Christmas,2011,PG,97,"[''drama'', ''animation'', ''family'', ''comedy'', ''fantasy'']","[''GB'', ''US'']",tt1430607,bad_score,50000-99999,15.795,6.7
10424,110043,tm174683,ACTOR,Arthur Christmas,2011,PG,97,"[''drama'', ''animation'', ''family'', ''comedy'', ''fantasy'']","[''GB'', ''US'']",tt1430607,bad_score,50000-99999,15.795,6.7
10425,14239,tm174683,ACTOR,Arthur Christmas,2011,PG,97,"[''drama'', ''animation'', ''family'', ''comedy'', ''fantasy'']","[''GB'', ''US'']",tt1430607,bad_score,50000-99999,15.795,6.7
10426,361713,tm174683,ACTOR,Arthur Christmas,2011,PG,97,"[''drama'', ''animation'', ''family'', ''comedy'', ''fantasy'']","[''GB'', ''US'']",tt1430607,bad_score,50000-99999,15.795,6.7
10427,31207,tm174683,ACTOR,Arthur Christmas,2011,PG,97,"[''drama'', ''animation'', ''family'', ''comedy'', ''fantasy'']","[''GB'', ''US'']",tt1430607,bad_score,50000-99999,15.795,6.7
10428,86155,tm174683,ACTOR,Arthur Christmas,2011,PG,97,"[''drama'', ''animation'', ''family'', ''comedy'', ''fantasy'']","[''GB'', ''US'']",tt1430607,bad_score,50000-99999,15.795,6.7
10429,608949,tm174683,ACTOR,Arthur Christmas,2011,PG,97,"[''drama'', ''animation'', ''family'', ''comedy'', ''fantasy'']","[''GB'', ''US'']",tt1430607,bad_score,50000-99999,15.795,6.7
10430,608916,tm174683,ACTOR,Arthur Christmas,2011,PG,97,"[''drama'', ''animation'', ''family'', ''comedy'', ''fantasy'']","[''GB'', ''US'']",tt1430607,bad_score,50000-99999,15.795,6.7
10431,114901,tm174683,ACTOR,Arthur Christmas,2011,PG,97,"[''drama'', ''animation'', ''family'', ''comedy'', ''fantasy'']","[''GB'', ''US'']",tt1430607,bad_score,50000-99999,15.795,6.7
10432,19438,tm174683,ACTOR,Arthur Christmas,2011,PG,97,"[''drama'', ''animation'', ''family'', ''comedy'', ''fantasy'']","[''GB'', ''US'']",tt1430607,bad_score,50000-99999,15.795,6.7
10433,608912,tm174683,ACTOR,Arthur Christmas,2011,PG,97,"[''drama'', ''animation'', ''family'', ''comedy'', ''fantasy'']","[''GB'', ''US'']",tt1430607,bad_score,50000-99999,15.795,6.7
10434,63045,tm174683,ACTOR,Arthur Christmas,2011,PG,97,"[''drama'', ''animation'', ''family'', ''comedy'', ''fantasy'']","[''GB'', ''US'']",tt1430607,bad_score,50000-99999,15.795,6.7
10435,46949,tm174683,ACTOR,Arthur Christmas,2011,PG,97,"[''drama'', ''animation'', ''family'', ''comedy'', ''fantasy'']","[''GB'', ''US'']",tt1430607,bad_score,50000-99999,15.795,6.7
10436,12747,tm174683,ACTOR,Arthur Christmas,2011,PG,97,"[''drama'', ''animation'', ''family'', ''comedy'', ''fantasy'']","[''GB'', ''US'']",tt1430607,bad_score,50000-99999,15.795,6.7
10437,264272,tm174683,ACTOR,Arthur Christmas,2011,PG,97,"[''drama'', ''animation'', ''family'', ''comedy'', ''fantasy'']","[''GB'', ''US'']",tt1430607,bad_score,50000-99999,15.795,6.7
10438,504,tm174683,ACTOR,Arthur Christmas,2011,PG,97,"[''drama'', ''animation'', ''family'', ''comedy'', ''fantasy'']","[''GB'', ''US'']",tt1430607,bad_score,50000-99999,15.795,6.7
10439,33288,tm174683,ACTOR,Arthur Christmas,2011,PG,97,"[''drama'', ''animation'', ''family'', ''comedy'', ''fantasy'']","[''GB'', ''US'']",tt1430607,bad_score,50000-99999,15.795,6.7
10440,7,tm174683,ACTOR,Arthur Christmas,2011,PG,97,"[''drama'', ''animation'', ''family'', ''comedy'', ''fantasy'']","[''GB'', ''US'']",tt1430607,bad_score,50000-99999,15.795,6.7
10441,130505,tm174683,ACTOR,Arthur Christmas,2011,PG,97,"[''drama'', ''animation'', ''family'', ''comedy'', ''fantasy'']","[''GB'', ''US'']",tt1430607,bad_score,50000-99999,15.795,6.7
10442,31207,tm174683,DIRECTOR,Arthur Christmas,2011,PG,97,"[''drama'', ''animation'', ''family'', ''comedy'', ''fantasy'']","[''GB'', ''US'']",tt1430607,bad_score,50000-99999,15.795,6.7
10462,12204,tm28171,ACTOR,Bill Burr: You People Are All The Same,2012,R,68,['comedy'],['US'],tt2290153,good_score,Less than 50000,7.25,7.5
10463,66544,tm28171,DIRECTOR,Bill Burr: You People Are All The Same,2012,R,68,['comedy'],['US'],tt2290153,good_score,Less than 50000,7.25,7.5
10464,336310,tm161904,DIRECTOR,Bully,2011,PG-13,92,"[''drama'', ''documentation'']",['US'],tt1682181,bad_score,Less than 50000,8.112,7.2
10490,33451,tm160361,ACTOR,A Princess for Christmas,2011,PG,89,"[''comedy'', ''family'', ''romance'', ''drama'']",['US'],tt1083448,bad_score,Less than 50000,24.928,7.1
10491,85665,tm160361,ACTOR,A Princess for Christmas,2011,PG,89,"[''comedy'', ''family'', ''romance'', ''drama'']",['US'],tt1083448,bad_score,Less than 50000,24.928,7.1
10492,20536,tm160361,ACTOR,A Princess for Christmas,2011,PG,89,"[''comedy'', ''family'', ''romance'', ''drama'']",['US'],tt1083448,bad_score,Less than 50000,24.928,7.1
10493,10895,tm160361,ACTOR,A Princess for Christmas,2011,PG,89,"[''comedy'', ''family'', ''romance'', ''drama'']",['US'],tt1083448,bad_score,Less than 50000,24.928,7.1
10494,47727,tm160361,ACTOR,A Princess for Christmas,2011,PG,89,"[''comedy'', ''family'', ''romance'', ''drama'']",['US'],tt1083448,bad_score,Less than 50000,24.928,7.1
10495,83506,tm160361,ACTOR,A Princess for Christmas,2011,PG,89,"[''comedy'', ''family'', ''romance'', ''drama'']",['US'],tt1083448,bad_score,Less than 50000,24.928,7.1
10496,11642,tm160361,ACTOR,A Princess for Christmas,2011,PG,89,"[''comedy'', ''family'', ''romance'', ''drama'']",['US'],tt1083448,bad_score,Less than 50000,24.928,7.1
10497,362610,tm160361,ACTOR,A Princess for Christmas,2011,PG,89,"[''comedy'', ''family'', ''romance'', ''drama'']",['US'],tt1083448,bad_score,Less than 50000,24.928,7.1
10498,138977,tm160361,ACTOR,A Princess for Christmas,2011,PG,89,"[''comedy'', ''family'', ''romance'', ''drama'']",['US'],tt1083448,bad_score,Less than 50000,24.928,7.1
10499,38118,tm160361,ACTOR,A Princess for Christmas,2011,PG,89,"[''comedy'', ''family'', ''romance'', ''drama'']",['US'],tt1083448,bad_score,Less than 50000,24.928,7.1
10500,708354,tm160361,ACTOR,A Princess for Christmas,2011,PG,89,"[''comedy'', ''family'', ''romance'', ''drama'']",['US'],tt1083448,bad_score,Less than 50000,24.928,7.1
10501,776300,tm160361,ACTOR,A Princess for Christmas,2011,PG,89,"[''comedy'', ''family'', ''romance'', ''drama'']",['US'],tt1083448,bad_score,Less than 50000,24.928,7.1
10502,675928,tm160361,ACTOR,A Princess for Christmas,2011,PG,89,"[''comedy'', ''family'', ''romance'', ''drama'']",['US'],tt1083448,bad_score,Less than 50000,24.928,7.1
10503,40765,tm160361,ACTOR,A Princess for Christmas,2011,PG,89,"[''comedy'', ''family'', ''romance'', ''drama'']",['US'],tt1083448,bad_score,Less than 50000,24.928,7.1
10504,33085,tm160361,ACTOR,A Princess for Christmas,2011,PG,89,"[''comedy'', ''family'', ''romance'', ''drama'']",['US'],tt1083448,bad_score,Less than 50000,24.928,7.1
10505,776302,tm160361,ACTOR,A Princess for Christmas,2011,PG,89,"[''comedy'', ''family'', ''romance'', ''drama'']",['US'],tt1083448,bad_score,Less than 50000,24.928,7.1
10506,776303,tm160361,ACTOR,A Princess for Christmas,2011,PG,89,"[''comedy'', ''family'', ''romance'', ''drama'']",['US'],tt1083448,bad_score,Less than 50000,24.928,7.1
10507,735960,tm160361,ACTOR,A Princess for Christmas,2011,PG,89,"[''comedy'', ''family'', ''romance'', ''drama'']",['US'],tt1083448,bad_score,Less than 50000,24.928,7.1
10508,281618,tm160361,ACTOR,A Princess for Christmas,2011,PG,89,"[''comedy'', ''family'', ''romance'', ''drama'']",['US'],tt1083448,bad_score,Less than 50000,24.928,7.1
10509,1642916,tm160361,ACTOR,A Princess for Christmas,2011,PG,89,"[''comedy'', ''family'', ''romance'', ''drama'']",['US'],tt1083448,bad_score,Less than 50000,24.928,7.1
10510,1847577,tm160361,ACTOR,A Princess for Christmas,2011,PG,89,"[''comedy'', ''family'', ''romance'', ''drama'']",['US'],tt1083448,bad_score,Less than 50000,24.928,7.1
10511,663089,tm160361,ACTOR,A Princess for Christmas,2011,PG,89,"[''comedy'', ''family'', ''romance'', ''drama'']",['US'],tt1083448,bad_score,Less than 50000,24.928,7.1
10512,776304,tm160361,ACTOR,A Princess for Christmas,2011,PG,89,"[''comedy'', ''family'', ''romance'', ''drama'']",['US'],tt1083448,bad_score,Less than 50000,24.928,7.1
10513,776305,tm160361,ACTOR,A Princess for Christmas,2011,PG,89,"[''comedy'', ''family'', ''romance'', ''drama'']",['US'],tt1083448,bad_score,Less than 50000,24.928,7.1
10514,776301,tm160361,ACTOR,A Princess for Christmas,2011,PG,89,"[''comedy'', ''family'', ''romance'', ''drama'']",['US'],tt1083448,bad_score,Less than 50000,24.928,7.1
10515,776306,tm160361,ACTOR,A Princess for Christmas,2011,PG,89,"[''comedy'', ''family'', ''romance'', ''drama'']",['US'],tt1083448,bad_score,Less than 50000,24.928,7.1
10516,776307,tm160361,ACTOR,A Princess for Christmas,2011,PG,89,"[''comedy'', ''family'', ''romance'', ''drama'']",['US'],tt1083448,bad_score,Less than 50000,24.928,7.1
10517,47730,tm160361,DIRECTOR,A Princess for Christmas,2011,PG,89,"[''comedy'', ''family'', ''romance'', ''drama'']",['US'],tt1083448,bad_score,Less than 50000,24.928,7.1
10518,1704,tm34331,ACTOR,Middle of Nowhere,2012,R,101,['drama'],['US'],tt1211890,bad_score,Less than 50000,3.689,6.7
10519,111714,tm34331,ACTOR,Middle of Nowhere,2012,R,101,['drama'],['US'],tt1211890,bad_score,Less than 50000,3.689,6.7
10520,52213,tm34331,ACTOR,Middle of Nowhere,2012,R,101,['drama'],['US'],tt1211890,bad_score,Less than 50000,3.689,6.7
10521,54230,tm34331,ACTOR,Middle of Nowhere,2012,R,101,['drama'],['US'],tt1211890,bad_score,Less than 50000,3.689,6.7
10522,52447,tm34331,ACTOR,Middle of Nowhere,2012,R,101,['drama'],['US'],tt1211890,bad_score,Less than 50000,3.689,6.7
10523,6749,tm34331,ACTOR,Middle of Nowhere,2012,R,101,['drama'],['US'],tt1211890,bad_score,Less than 50000,3.689,6.7
10524,22928,tm34331,ACTOR,Middle of Nowhere,2012,R,101,['drama'],['US'],tt1211890,bad_score,Less than 50000,3.689,6.7
10525,209140,tm34331,ACTOR,Middle of Nowhere,2012,R,101,['drama'],['US'],tt1211890,bad_score,Less than 50000,3.689,6.7
10526,89696,tm34331,ACTOR,Middle of Nowhere,2012,R,101,['drama'],['US'],tt1211890,bad_score,Less than 50000,3.689,6.7
10527,84537,tm34331,ACTOR,Middle of Nowhere,2012,R,101,['drama'],['US'],tt1211890,bad_score,Less than 50000,3.689,6.7
10528,125692,tm34331,ACTOR,Middle of Nowhere,2012,R,101,['drama'],['US'],tt1211890,bad_score,Less than 50000,3.689,6.7
10529,636420,tm34331,ACTOR,Middle of Nowhere,2012,R,101,['drama'],['US'],tt1211890,bad_score,Less than 50000,3.689,6.7
10530,589235,tm34331,ACTOR,Middle of Nowhere,2012,R,101,['drama'],['US'],tt1211890,bad_score,Less than 50000,3.689,6.7
10531,16465,tm34331,ACTOR,Middle of Nowhere,2012,R,101,['drama'],['US'],tt1211890,bad_score,Less than 50000,3.689,6.7
10532,164995,tm34331,ACTOR,Middle of Nowhere,2012,R,101,['drama'],['US'],tt1211890,bad_score,Less than 50000,3.689,6.7
10533,194264,tm34331,ACTOR,Middle of Nowhere,2012,R,101,['drama'],['US'],tt1211890,bad_score,Less than 50000,3.689,6.7
10534,1189434,tm34331,ACTOR,Middle of Nowhere,2012,R,101,['drama'],['US'],tt1211890,bad_score,Less than 50000,3.689,6.7
10535,162544,tm34331,ACTOR,Middle of Nowhere,2012,R,101,['drama'],['US'],tt1211890,bad_score,Less than 50000,3.689,6.7
10536,5194,tm34331,DIRECTOR,Middle of Nowhere,2012,R,101,['drama'],['US'],tt1211890,bad_score,Less than 50000,3.689,6.7
10566,5841,tm183547,ACTOR,Escape from Planet Earth,2012,PG,89,"[''comedy'', ''family'', ''scifi'', ''animation'']","[''CA'', ''US'']",tt0765446,bad_score,Less than 50000,20.273,5.7
10567,5256,tm183547,ACTOR,Escape from Planet Earth,2012,PG,89,"[''comedy'', ''family'', ''scifi'', ''animation'']","[''CA'', ''US'']",tt0765446,bad_score,Less than 50000,20.273,5.7
10568,12985,tm183547,ACTOR,Escape from Planet Earth,2012,PG,89,"[''comedy'', ''family'', ''scifi'', ''animation'']","[''CA'', ''US'']",tt0765446,bad_score,Less than 50000,20.273,5.7
10569,2281,tm183547,ACTOR,Escape from Planet Earth,2012,PG,89,"[''comedy'', ''family'', ''scifi'', ''animation'']","[''CA'', ''US'']",tt0765446,bad_score,Less than 50000,20.273,5.7
10570,24519,tm183547,ACTOR,Escape from Planet Earth,2012,PG,89,"[''comedy'', ''family'', ''scifi'', ''animation'']","[''CA'', ''US'']",tt0765446,bad_score,Less than 50000,20.273,5.7
10571,8718,tm183547,ACTOR,Escape from Planet Earth,2012,PG,89,"[''comedy'', ''family'', ''scifi'', ''animation'']","[''CA'', ''US'']",tt0765446,bad_score,Less than 50000,20.273,5.7
10572,25040,tm183547,ACTOR,Escape from Planet Earth,2012,PG,89,"[''comedy'', ''family'', ''scifi'', ''animation'']","[''CA'', ''US'']",tt0765446,bad_score,Less than 50000,20.273,5.7
10573,14211,tm183547,ACTOR,Escape from Planet Earth,2012,PG,89,"[''comedy'', ''family'', ''scifi'', ''animation'']","[''CA'', ''US'']",tt0765446,bad_score,Less than 50000,20.273,5.7
10574,13784,tm183547,ACTOR,Escape from Planet Earth,2012,PG,89,"[''comedy'', ''family'', ''scifi'', ''animation'']","[''CA'', ''US'']",tt0765446,bad_score,Less than 50000,20.273,5.7
10575,15188,tm183547,ACTOR,Escape from Planet Earth,2012,PG,89,"[''comedy'', ''family'', ''scifi'', ''animation'']","[''CA'', ''US'']",tt0765446,bad_score,Less than 50000,20.273,5.7
10576,20683,tm183547,ACTOR,Escape from Planet Earth,2012,PG,89,"[''comedy'', ''family'', ''scifi'', ''animation'']","[''CA'', ''US'']",tt0765446,bad_score,Less than 50000,20.273,5.7
10577,8499,tm183547,ACTOR,Escape from Planet Earth,2012,PG,89,"[''comedy'', ''family'', ''scifi'', ''animation'']","[''CA'', ''US'']",tt0765446,bad_score,Less than 50000,20.273,5.7
10578,21319,tm183547,ACTOR,Escape from Planet Earth,2012,PG,89,"[''comedy'', ''family'', ''scifi'', ''animation'']","[''CA'', ''US'']",tt0765446,bad_score,Less than 50000,20.273,5.7
10579,8707,tm183547,ACTOR,Escape from Planet Earth,2012,PG,89,"[''comedy'', ''family'', ''scifi'', ''animation'']","[''CA'', ''US'']",tt0765446,bad_score,Less than 50000,20.273,5.7
10580,11464,tm183547,ACTOR,Escape from Planet Earth,2012,PG,89,"[''comedy'', ''family'', ''scifi'', ''animation'']","[''CA'', ''US'']",tt0765446,bad_score,Less than 50000,20.273,5.7
10581,5461,tm183547,ACTOR,Escape from Planet Earth,2012,PG,89,"[''comedy'', ''family'', ''scifi'', ''animation'']","[''CA'', ''US'']",tt0765446,bad_score,Less than 50000,20.273,5.7
10582,8987,tm183547,ACTOR,Escape from Planet Earth,2012,PG,89,"[''comedy'', ''family'', ''scifi'', ''animation'']","[''CA'', ''US'']",tt0765446,bad_score,Less than 50000,20.273,5.7
10583,25752,tm183547,ACTOR,Escape from Planet Earth,2012,PG,89,"[''comedy'', ''family'', ''scifi'', ''animation'']","[''CA'', ''US'']",tt0765446,bad_score,Less than 50000,20.273,5.7
10584,7633,tm183547,ACTOR,Escape from Planet Earth,2012,PG,89,"[''comedy'', ''family'', ''scifi'', ''animation'']","[''CA'', ''US'']",tt0765446,bad_score,Less than 50000,20.273,5.7
10585,51814,tm183547,ACTOR,Escape from Planet Earth,2012,PG,89,"[''comedy'', ''family'', ''scifi'', ''animation'']","[''CA'', ''US'']",tt0765446,bad_score,Less than 50000,20.273,5.7
10586,82947,tm183547,DIRECTOR,Escape from Planet Earth,2012,PG,89,"[''comedy'', ''family'', ''scifi'', ''animation'']","[''CA'', ''US'']",tt0765446,bad_score,Less than 50000,20.273,5.7
10589,339691,tm174190,ACTOR,Undefeated,2011,PG-13,113,"[''documentation'', ''sport'']",['US'],tt1860355,bad_score,Less than 50000,8.21,7.7
10590,339693,tm174190,ACTOR,Undefeated,2011,PG-13,113,"[''documentation'', ''sport'']",['US'],tt1860355,bad_score,Less than 50000,8.21,7.7
10591,339692,tm174190,ACTOR,Undefeated,2011,PG-13,113,"[''documentation'', ''sport'']",['US'],tt1860355,bad_score,Less than 50000,8.21,7.7
10592,339694,tm174190,ACTOR,Undefeated,2011,PG-13,113,"[''documentation'', ''sport'']",['US'],tt1860355,bad_score,Less than 50000,8.21,7.7
10593,188941,tm174190,DIRECTOR,Undefeated,2011,PG-13,113,"[''documentation'', ''sport'']",['US'],tt1860355,bad_score,Less than 50000,8.21,7.7
