,title,id,imdb_id,imdb_score,imdb_votes,person_id,name,role
840,Warrior,tm166548,tt1291584,8.2,463276.0,12444,Nick Lehane,ACTOR
838,Warrior,tm166548,tt1291584,8.2,463276.0,12441,Vanessa Martinez,ACTOR
833,Warrior,tm166548,tt1291584,8.2,463276.0,11794,Kevin Dunn,ACTOR
834,Warrior,tm166548,tt1291584,8.2,463276.0,598088,Maximiliano Hernández,ACTOR
835,Warrior,tm166548,tt1291584,8.2,463276.0,12439,Sam Sheridan,ACTOR
836,Warrior,tm166548,tt1291584,8.2,463276.0,12446,Fernando Chien,ACTOR
837,Warrior,tm166548,tt1291584,8.2,463276.0,12440,Jake McLaughlin,ACTOR
839,Warrior,tm166548,tt1291584,8.2,463276.0,12443,Carlos Miranda,ACTOR
1295,Disclosure,tm845437,tt8637504,8.2,5301.0,87017,Jamie Clayton,ACTOR
1298,Disclosure,tm845437,tt8637504,8.2,5301.0,859833,Ser Anzoategui,ACTOR
1157,13th,tm244788,tt5895028,8.2,34914.0,70006,Ronald Reagan,ACTOR
1299,Disclosure,tm845437,tt8637504,8.2,5301.0,273711,Zackary Drucker,ACTOR
1155,13th,tm244788,tt5895028,8.2,34914.0,65320,Richard Nixon,ACTOR
846,Warrior,tm166548,tt1291584,8.2,463276.0,1433859,"Timothy 'Skyskrape'"" Katz""",ACTOR
861,Warrior,tm166548,tt1291584,8.2,463276.0,12449,Jace Jeanes,ACTOR
858,Warrior,tm166548,tt1291584,8.2,463276.0,1433914,Amir Perets,ACTOR
867,Warrior,tm166548,tt1291584,8.2,463276.0,244886,Raymond Rowe,ACTOR
1278,Disclosure,tm845437,tt8637504,8.2,5301.0,214433,Jen Richards,ACTOR
865,Warrior,tm166548,tt1291584,8.2,463276.0,1433947,James Houk,ACTOR
864,Warrior,tm166548,tt1291584,8.2,463276.0,12335,Andre' Mason,ACTOR
862,Warrior,tm166548,tt1291584,8.2,463276.0,1433905,Jake Digman,ACTOR
885,Warrior,tm166548,tt1291584,8.2,463276.0,1433991,Jaime Sinue Aguirre,ACTOR
884,Warrior,tm166548,tt1291584,8.2,463276.0,1433625,Francesca Ortenzio,ACTOR
1291,Disclosure,tm845437,tt8637504,8.2,5301.0,1064737,Leo Sheng,ACTOR
1282,Disclosure,tm845437,tt8637504,8.2,5301.0,5215,Lilly Wachowski,ACTOR
1297,Disclosure,tm845437,tt8637504,8.2,5301.0,1452750,Mickey R. Mahoney,ACTOR
1284,Disclosure,tm845437,tt8637504,8.2,5301.0,1493571,Tiq Milan,ACTOR
1285,Disclosure,tm845437,tt8637504,8.2,5301.0,1493580,Nick Adams,ACTOR
844,Warrior,tm166548,tt1291584,8.2,463276.0,735,Noah Emmerich,ACTOR
1305,Disclosure,tm845437,tt8637504,8.2,5301.0,1114655,Chase Strangio,ACTOR
1304,Disclosure,tm845437,tt8637504,8.2,5301.0,214434,Angelica Ross,ACTOR
1303,Disclosure,tm845437,tt8637504,8.2,5301.0,1493564,Tre'vell Anderson,ACTOR
1302,Disclosure,tm845437,tt8637504,8.2,5301.0,168309,Chaz Bono,ACTOR
1301,Disclosure,tm845437,tt8637504,8.2,5301.0,101706,Sandra Caldwell,ACTOR
1300,Disclosure,tm845437,tt8637504,8.2,5301.0,256868,MJ Rodriguez,ACTOR
1292,Disclosure,tm845437,tt8637504,8.2,5301.0,778979,Trace Lysette,ACTOR
1290,Disclosure,tm845437,tt8637504,8.2,5301.0,8522,Jazzmun,ACTOR
1289,Disclosure,tm845437,tt8637504,8.2,5301.0,861616,Marquise Vilson,ACTOR
1137,13th,tm244788,tt5895028,8.2,34914.0,812868,Michael Hough,ACTOR
1149,13th,tm244788,tt5895028,8.2,34914.0,43107,Donald Trump,ACTOR
1140,13th,tm244788,tt5895028,8.2,34914.0,595453,James Kilgore,ACTOR
1148,13th,tm244788,tt5895028,8.2,34914.0,34892,George W. Bush,ACTOR
1147,13th,tm244788,tt5895028,8.2,34914.0,356090,Jimmy Carter,ACTOR
1146,13th,tm244788,tt5895028,8.2,34914.0,34900,Bill Clinton,ACTOR
1145,13th,tm244788,tt5895028,8.2,34914.0,59976,Barack Obama,ACTOR
1144,13th,tm244788,tt5895028,8.2,34914.0,242734,Van Jones,ACTOR
1143,13th,tm244788,tt5895028,8.2,34914.0,595451,John Hagan,ACTOR
1142,13th,tm244788,tt5895028,8.2,34914.0,595456,Nicholas Turner,ACTOR
1281,Disclosure,tm845437,tt8637504,8.2,5301.0,602920,Yance Ford,ACTOR
881,Warrior,tm166548,tt1291584,8.2,463276.0,94522,Tammy Townsend,ACTOR
874,Warrior,tm166548,tt1291584,8.2,463276.0,1433975,Tim Bickel,ACTOR
871,Warrior,tm166548,tt1291584,8.2,463276.0,12452,Rashad Evans,ACTOR
880,Warrior,tm166548,tt1291584,8.2,463276.0,1433965,Kevin P. Hanley,ACTOR
879,Warrior,tm166548,tt1291584,8.2,463276.0,1433590,James Dreussi,ACTOR
878,Warrior,tm166548,tt1291584,8.2,463276.0,1433956,Adam Christian Stanley,ACTOR
877,Warrior,tm166548,tt1291584,8.2,463276.0,1433846,Armon York Williams,ACTOR
876,Warrior,tm166548,tt1291584,8.2,463276.0,6707,Jeff Hochendoner,ACTOR
875,Warrior,tm166548,tt1291584,8.2,463276.0,1036813,Jack Fisher,ACTOR
873,Warrior,tm166548,tt1291584,8.2,463276.0,1433690,Michelle Dawn Mooney,ACTOR
872,Warrior,tm166548,tt1291584,8.2,463276.0,110531,Stephan Bonnar,ACTOR
1135,13th,tm244788,tt5895028,8.2,34914.0,104205,Cory Booker,ACTOR
866,Warrior,tm166548,tt1291584,8.2,463276.0,12451,Aaron Kleiber,ACTOR
1141,13th,tm244788,tt5895028,8.2,34914.0,595455,Bryan Stevenson,ACTOR
845,Warrior,tm166548,tt1291584,8.2,463276.0,150803,Dan Caldwell,ACTOR
849,Warrior,tm166548,tt1291584,8.2,463276.0,4323,Kurt Angle,ACTOR
1254,Kiss the Ground,tm927480,tt8618654,8.2,6607.0,906,David Arquette,ACTOR
1136,13th,tm244788,tt5895028,8.2,34914.0,595450,Marie Gottschalk,ACTOR
1277,Disclosure,tm845437,tt8637504,8.2,5301.0,801995,Bianca Leigh,ACTOR
1134,13th,tm244788,tt5895028,8.2,34914.0,687519,Michelle Alexander,ACTOR
1133,13th,tm244788,tt5895028,8.2,34914.0,103284,"Henry Louis Gates, Jr.",ACTOR
1132,13th,tm244788,tt5895028,8.2,34914.0,325078,Angela Davis,ACTOR
1131,13th,tm244788,tt5895028,8.2,34914.0,595449,Jelani Cobb,ACTOR
1151,13th,tm244788,tt5895028,8.2,34914.0,50195,Hillary Clinton,ACTOR
1153,13th,tm244788,tt5895028,8.2,34914.0,1338916,Malcolm X,ACTOR
1276,Disclosure,tm845437,tt8637504,8.2,5301.0,83357,Laverne Cox,ACTOR
1253,Kiss the Ground,tm927480,tt8618654,8.2,6607.0,1759,Woody Harrelson,ACTOR
1255,Kiss the Ground,tm927480,tt8618654,8.2,6607.0,77728,Gisele Bündchen,ACTOR
843,Warrior,tm166548,tt1291584,8.2,463276.0,945270,Lexi Cowan,ACTOR
1256,Kiss the Ground,tm927480,tt8618654,8.2,6607.0,5128,Rosario Dawson,ACTOR
1257,Kiss the Ground,tm927480,tt8618654,8.2,6607.0,99855,Jason Mraz,ACTOR
1258,Kiss the Ground,tm927480,tt8618654,8.2,6607.0,25402,Ian Somerhalder,ACTOR
1259,Kiss the Ground,tm927480,tt8618654,8.2,6607.0,10122,Patricia Arquette,ACTOR
1138,13th,tm244788,tt5895028,8.2,34914.0,99513,Gina Clayton,ACTOR
1139,13th,tm244788,tt5895028,8.2,34914.0,595454,David Keene,ACTOR
1152,13th,tm244788,tt5895028,8.2,34914.0,261227,Martin Luther King Jr.,ACTOR
1150,13th,tm244788,tt5895028,8.2,34914.0,34891,George H. W. Bush,ACTOR
1288,Disclosure,tm845437,tt8637504,8.2,5301.0,686727,Elliot Fletcher,ACTOR
1286,Disclosure,tm845437,tt8637504,8.2,5301.0,1493254,Zeke Smith,ACTOR
1156,13th,tm244788,tt5895028,8.2,34914.0,130315,Nancy Reagan,ACTOR
883,Warrior,tm166548,tt1291584,8.2,463276.0,1433554,Sandy Notaro,ACTOR
863,Warrior,tm166548,tt1291584,8.2,463276.0,996863,Richard Fike,ACTOR
890,John Mulaney: New in Town,tm72845,tt2246779,8.2,6608.0,56951,John Mulaney,ACTOR
1154,13th,tm244788,tt5895028,8.2,34914.0,134720,Lyndon B. Johnson,ACTOR
869,Warrior,tm166548,tt1291584,8.2,463276.0,1433806,Roman Vasylyshyn,ACTOR
856,Warrior,tm166548,tt1291584,8.2,463276.0,3162,Hans Marrero,ACTOR
855,Warrior,tm166548,tt1291584,8.2,463276.0,12447,Panuvat Anthony Nanakornpanom,ACTOR
853,Warrior,tm166548,tt1291584,8.2,463276.0,588875,Roan Carneiro,ACTOR
852,Warrior,tm166548,tt1291584,8.2,463276.0,783791,Nate Marquardt,ACTOR
851,Warrior,tm166548,tt1291584,8.2,463276.0,106588,Anthony Johnson,ACTOR
850,Warrior,tm166548,tt1291584,8.2,463276.0,371048,Erik Apple,ACTOR
848,Warrior,tm166548,tt1291584,8.2,463276.0,657249,Josh Rosenthal,ACTOR
847,Warrior,tm166548,tt1291584,8.2,463276.0,1433860,Julia Stockstad,ACTOR
868,Warrior,tm166548,tt1291584,8.2,463276.0,1433886,Lambert R. Strayer,ACTOR
870,Warrior,tm166548,tt1291584,8.2,463276.0,1433951,Jonathan Matthew Anik,ACTOR
882,Warrior,tm166548,tt1291584,8.2,463276.0,8597,Etta Cox,ACTOR
854,Warrior,tm166548,tt1291584,8.2,463276.0,12448,Daniel Stevens,ACTOR
886,Warrior,tm166548,tt1291584,8.2,463276.0,1433969,Tracy Campbell,ACTOR
859,Warrior,tm166548,tt1291584,8.2,463276.0,747,Anthony Tambakis,ACTOR
860,Warrior,tm166548,tt1291584,8.2,463276.0,760906,Jimmy Cvetic,ACTOR
887,Warrior,tm166548,tt1291584,8.2,463276.0,1433978,Thomas McCue,ACTOR
888,Warrior,tm166548,tt1291584,8.2,463276.0,594967,Gavin O'Connor,ACTOR
893,Bill Burr: You People Are All The Same,tm28171,tt2290153,8.2,7370.0,12204,Bill Burr,ACTOR
1158,13th,tm244788,tt5895028,8.2,34914.0,410604,Gerald Ford,ACTOR
1161,13th,tm244788,tt5895028,8.2,34914.0,457905,Assata Shakur,ACTOR
1160,13th,tm244788,tt5895028,8.2,34914.0,1724921,Bernie Sanders,ACTOR
1159,13th,tm244788,tt5895028,8.2,34914.0,379544,Michael Dukakis,ACTOR
857,Warrior,tm166548,tt1291584,8.2,463276.0,301652,Yves Edwards,ACTOR
454,How to Train Your Dragon,tm87484,tt0892769,8.1,719717.0,6748,Christopher Mintz-Plasse,ACTOR
457,How to Train Your Dragon,tm87484,tt0892769,8.1,719717.0,6893,David Tennant,ACTOR
1320,Seaspiracy,tm1018890,tt14152756,8.1,29604.0,1845995,Ali Tabrizi,ACTOR
449,How to Train Your Dragon,tm87484,tt0892769,8.1,719717.0,6887,Jay Baruchel,ACTOR
1323,Seaspiracy,tm1018890,tt14152756,8.1,29604.0,1440159,Paul de Gelder,ACTOR
450,How to Train Your Dragon,tm87484,tt0892769,8.1,719717.0,6888,Gerard Butler,ACTOR
451,How to Train Your Dragon,tm87484,tt0892769,8.1,719717.0,6764,Craig Ferguson,ACTOR
452,How to Train Your Dragon,tm87484,tt0892769,8.1,719717.0,6889,America Ferrera,ACTOR
453,How to Train Your Dragon,tm87484,tt0892769,8.1,719717.0,4073,Jonah Hill,ACTOR
1054,Rush,tm176864,tt1979320,8.1,465254.0,76607,Eiji Mihara,ACTOR
456,How to Train Your Dragon,tm87484,tt0892769,8.1,719717.0,4881,Kristen Wiig,ACTOR
1071,Rush,tm176864,tt1979320,8.1,465254.0,1098964,Jeremy Wolfe,ACTOR
1324,Seaspiracy,tm1018890,tt14152756,8.1,29604.0,1848208,Lucy Tabrizi,ACTOR
1325,Seaspiracy,tm1018890,tt14152756,8.1,29604.0,298305,Jonathan Balcombe,ACTOR
1326,Seaspiracy,tm1018890,tt14152756,8.1,29604.0,1382974,George Monbiot,ACTOR
1327,Seaspiracy,tm1018890,tt14152756,8.1,29604.0,1577398,Michael Klaper,ACTOR
1322,Seaspiracy,tm1018890,tt14152756,8.1,29604.0,64103,Richard O'Barry,ACTOR
455,How to Train Your Dragon,tm87484,tt0892769,8.1,719717.0,3070,T. J. Miller,ACTOR
1321,Seaspiracy,tm1018890,tt14152756,8.1,29604.0,43600,Sylvia Earle,ACTOR
1027,Rush,tm176864,tt1979320,8.1,465254.0,14551,Geoffrey Streatfeild,ACTOR
1028,Rush,tm176864,tt1979320,8.1,465254.0,29621,Julien Vialon,ACTOR
1022,Rush,tm176864,tt1979320,8.1,465254.0,1099040,Rob Austin,ACTOR
1067,Rush,tm176864,tt1979320,8.1,465254.0,1006630,Cristian Stelluti,ACTOR
1015,Rush,tm176864,tt1979320,8.1,465254.0,602360,Augusto Dall'Ara,ACTOR
43,The Exorcist,tm190788,tt0070047,8.1,391942.0,14441,Jason Miller,ACTOR
1051,Rush,tm176864,tt1979320,8.1,465254.0,771723,Bob Constanduros,ACTOR
42,The Exorcist,tm190788,tt0070047,8.1,391942.0,14444,Jack MacGowran,ACTOR
1026,Rush,tm176864,tt1979320,8.1,465254.0,47863,Joséphine de la Baume,ACTOR
1057,Rush,tm176864,tt1979320,8.1,465254.0,292719,Philippe Spall,ACTOR
38,The Exorcist,tm190788,tt0070047,8.1,391942.0,14440,Linda Blair,ACTOR
37,The Exorcist,tm190788,tt0070047,8.1,391942.0,1700,Ellen Burstyn,ACTOR
1262,Bill Burr: Paper Tiger,tm827216,tt10847306,8.1,10649.0,12204,Bill Burr,ACTOR
1052,Rush,tm176864,tt1979320,8.1,465254.0,697879,Christian Feist,ACTOR
461,How to Train Your Dragon,tm87484,tt0892769,8.1,719717.0,6891,Kieron Elliott,ACTOR
460,How to Train Your Dragon,tm87484,tt0892769,8.1,719717.0,6890,Philip McGrade,ACTOR
41,The Exorcist,tm190788,tt0070047,8.1,391942.0,14442,Kitty Winn,ACTOR
459,How to Train Your Dragon,tm87484,tt0892769,8.1,719717.0,5100,Robin Atkin Downes,ACTOR
44,The Exorcist,tm190788,tt0070047,8.1,391942.0,14443,William O'Malley,ACTOR
1077,Rush,tm176864,tt1979320,8.1,465254.0,1670606,Joanna Finata,ACTOR
1053,Rush,tm176864,tt1979320,8.1,465254.0,709343,Marco Canadea,ACTOR
45,The Exorcist,tm190788,tt0070047,8.1,391942.0,14445,Barton Heyman,ACTOR
1078,Rush,tm176864,tt1979320,8.1,465254.0,76774,Daniel Chapple,ACTOR
1017,Rush,tm176864,tt1979320,8.1,465254.0,9991,Patrick Baladi,ACTOR
1076,Rush,tm176864,tt1979320,8.1,465254.0,61188,Niki Lauda,ACTOR
1075,Rush,tm176864,tt1979320,8.1,465254.0,9997,Michael Vardian,ACTOR
1023,Rush,tm176864,tt1979320,8.1,465254.0,9984,Tom Wlaschiha,ACTOR
1024,Rush,tm176864,tt1979320,8.1,465254.0,72706,Cristian Solimeno,ACTOR
1055,Rush,tm176864,tt1979320,8.1,465254.0,38359,Demetri Goritsas,ACTOR
1049,Rush,tm176864,tt1979320,8.1,465254.0,1098960,Alan Bayer,ACTOR
1025,Rush,tm176864,tt1979320,8.1,465254.0,9996,James Norton,ACTOR
458,How to Train Your Dragon,tm87484,tt0892769,8.1,719717.0,6892,Ashley Jensen,ACTOR
1016,Rush,tm176864,tt1979320,8.1,465254.0,9990,Ilario Calvo,ACTOR
1040,Rush,tm176864,tt1979320,8.1,465254.0,444133,Klaus D. Mund,ACTOR
704,Swades,tm82765,tt0367110,8.1,89085.0,58598,Makrand Deshpande,ACTOR
1004,Rush,tm176864,tt1979320,8.1,465254.0,6602,Olivia Wilde,ACTOR
1006,Rush,tm176864,tt1979320,8.1,465254.0,9985,Pierfrancesco Favino,ACTOR
1007,Rush,tm176864,tt1979320,8.1,465254.0,233,David Calder,ACTOR
1008,Rush,tm176864,tt1979320,8.1,465254.0,1770,Natalie Dormer,ACTOR
1009,Rush,tm176864,tt1979320,8.1,465254.0,9986,Stephen Mangan,ACTOR
1068,Rush,tm176864,tt1979320,8.1,465254.0,1098884,Scott Hopkins,ACTOR
1069,Rush,tm176864,tt1979320,8.1,465254.0,1098885,Matthew Watkinson,ACTOR
1070,Rush,tm176864,tt1979320,8.1,465254.0,1098887,Anthony Wolfe,ACTOR
1073,Rush,tm176864,tt1979320,8.1,465254.0,9998,Eddie Bagayawa,ACTOR
1074,Rush,tm176864,tt1979320,8.1,465254.0,18481,Lee Nicholas Harris,ACTOR
1059,Rush,tm176864,tt1979320,8.1,465254.0,130768,Marcello Walton,ACTOR
1002,Rush,tm176864,tt1979320,8.1,465254.0,1736,Chris Hemsworth,ACTOR
1058,Rush,tm176864,tt1979320,8.1,465254.0,40947,Erich Redman,ACTOR
1050,Rush,tm176864,tt1979320,8.1,465254.0,1098958,Joe Ferrera,ACTOR
1056,Rush,tm176864,tt1979320,8.1,465254.0,71818,Jay Simpson,ACTOR
1042,Rush,tm176864,tt1979320,8.1,465254.0,1022112,Andreas Engelmann,ACTOR
1043,Rush,tm176864,tt1979320,8.1,465254.0,120888,Jochen Kolenda,ACTOR
1044,Rush,tm176864,tt1979320,8.1,465254.0,62711,Roger Nevares,ACTOR
1045,Rush,tm176864,tt1979320,8.1,465254.0,1098876,Vanda Dadras,ACTOR
1046,Rush,tm176864,tt1979320,8.1,465254.0,26558,Raffaello Degruttola,ACTOR
1047,Rush,tm176864,tt1979320,8.1,465254.0,1098962,Luca Zizzari,ACTOR
1048,Rush,tm176864,tt1979320,8.1,465254.0,295554,Alastair Caldwell,ACTOR
1041,Rush,tm176864,tt1979320,8.1,465254.0,266616,Folker Banik,ACTOR
65,The Exorcist,tm190788,tt0070047,8.1,391942.0,554384,Mason Curry,ACTOR
1005,Rush,tm176864,tt1979320,8.1,465254.0,9982,Alexandra Maria Lara,ACTOR
1019,Rush,tm176864,tt1979320,8.1,465254.0,9994,Martin Savage,ACTOR
1037,Rush,tm176864,tt1979320,8.1,465254.0,1098954,Val Jobara,ACTOR
1020,Rush,tm176864,tt1979320,8.1,465254.0,9995,Jamie Sives,ACTOR
1038,Rush,tm176864,tt1979320,8.1,465254.0,345477,Zack Eisaku Niizato,ACTOR
1013,Rush,tm176864,tt1979320,8.1,465254.0,9987,Julian Rhind-Tutt,ACTOR
1039,Rush,tm176864,tt1979320,8.1,465254.0,113685,Akira Koieyama,ACTOR
1060,Rush,tm176864,tt1979320,8.1,465254.0,78946,Masashi Fujimoto,ACTOR
1061,Rush,tm176864,tt1979320,8.1,465254.0,1098891,Rob Cavazos,ACTOR
1062,Rush,tm176864,tt1979320,8.1,465254.0,1098890,Paulo Barone,ACTOR
1063,Rush,tm176864,tt1979320,8.1,465254.0,1098895,Francesco Fronte,ACTOR
1072,Rush,tm176864,tt1979320,8.1,465254.0,1098967,Mark Wright,ACTOR
1064,Rush,tm176864,tt1979320,8.1,465254.0,1098889,Morris Morrison,ACTOR
1065,Rush,tm176864,tt1979320,8.1,465254.0,1098883,Luca Naddeo,ACTOR
1066,Rush,tm176864,tt1979320,8.1,465254.0,1098888,Marco Napoli,ACTOR
1012,Rush,tm176864,tt1979320,8.1,465254.0,9988,Colin Stinton,ACTOR
1011,Rush,tm176864,tt1979320,8.1,465254.0,5212,Alistair Petrie,ACTOR
1010,Rush,tm176864,tt1979320,8.1,465254.0,9983,Christian McKay,ACTOR
1029,Rush,tm176864,tt1979320,8.1,465254.0,35706,Douglas Reith,ACTOR
1031,Rush,tm176864,tt1979320,8.1,465254.0,246367,Brooke Johnston,ACTOR
1032,Rush,tm176864,tt1979320,8.1,465254.0,258643,Hannah Britland,ACTOR
1033,Rush,tm176864,tt1979320,8.1,465254.0,116377,Lisa McAllister,ACTOR
1034,Rush,tm176864,tt1979320,8.1,465254.0,51225,Hans-Eckart Eckhardt,ACTOR
1035,Rush,tm176864,tt1979320,8.1,465254.0,377667,Vanessa Zachos,ACTOR
1036,Rush,tm176864,tt1979320,8.1,465254.0,60088,Xavier Laurent,ACTOR
1030,Rush,tm176864,tt1979320,8.1,465254.0,1098859,Polly Furnival,ACTOR
1021,Rush,tm176864,tt1979320,8.1,465254.0,295558,Simon Taylor,ACTOR
46,The Exorcist,tm190788,tt0070047,8.1,391942.0,14446,Peter Masterson,ACTOR
1014,Rush,tm176864,tt1979320,8.1,465254.0,9989,Jamie de Courcey,ACTOR
694,Swades,tm82765,tt0367110,8.1,89085.0,144390,Farrukh Jaffar,ACTOR
695,Swades,tm82765,tt0367110,8.1,89085.0,1527588,Vishnudutt Gaur,ACTOR
113,Stand by Me,tm111075,tt0092005,8.1,392790.0,467202,Chance Quinn,ACTOR
66,The Exorcist,tm190788,tt0070047,8.1,391942.0,920339,Toni Darnay,ACTOR
1112,The Square,tm187390,tt2486682,8.1,8949.0,117548,Aydah El-Kashef,ACTOR
1111,The Square,tm187390,tt2486682,8.1,8949.0,117547,Ahmed Hassan,ACTOR
1110,The Square,tm187390,tt2486682,8.1,8949.0,117546,Ramy Essam,ACTOR
1109,The Square,tm187390,tt2486682,8.1,8949.0,117543,Magdy Ashour,ACTOR
1108,The Square,tm187390,tt2486682,8.1,8949.0,117545,Dina Amer,ACTOR
1107,The Square,tm187390,tt2486682,8.1,8949.0,117544,Dina Abdullah,ACTOR
1106,The Square,tm187390,tt2486682,8.1,8949.0,21097,Khalid Abdalla,ACTOR
67,The Exorcist,tm190788,tt0070047,8.1,391942.0,14451,Eileen Dietz,ACTOR
47,The Exorcist,tm190788,tt0070047,8.1,391942.0,14447,Rudolf Schündler,ACTOR
68,The Exorcist,tm190788,tt0070047,8.1,391942.0,1171714,Joanne Dusseau,ACTOR
69,The Exorcist,tm190788,tt0070047,8.1,391942.0,1031264,Bernard Eismann,ACTOR
70,The Exorcist,tm190788,tt0070047,8.1,391942.0,1171814,Beatrice Hunter,ACTOR
64,The Exorcist,tm190788,tt0070047,8.1,391942.0,82422,Mary Boylan,ACTOR
63,The Exorcist,tm190788,tt0070047,8.1,391942.0,14452,William Peter Blatty,ACTOR
62,The Exorcist,tm190788,tt0070047,8.1,391942.0,1171801,Elinore Blair,ACTOR
48,The Exorcist,tm190788,tt0070047,8.1,391942.0,520251,Gina Petrushka,ACTOR
50,The Exorcist,tm190788,tt0070047,8.1,391942.0,518372,Arthur Storch,ACTOR
111,Stand by Me,tm111075,tt0092005,8.1,392790.0,819088,Rick Elliott,ACTOR
56,The Exorcist,tm190788,tt0070047,8.1,391942.0,50859,Ron Faber,ACTOR
98,Stand by Me,tm111075,tt0092005,8.1,392790.0,819150,Madeleine Swift,ACTOR
58,The Exorcist,tm190788,tt0070047,8.1,391942.0,49762,Roy Cooper,ACTOR
51,The Exorcist,tm190788,tt0070047,8.1,391942.0,450171,Thomas Bermingham,ACTOR
52,The Exorcist,tm190788,tt0070047,8.1,391942.0,1022050,Vasiliki Maliaros,ACTOR
54,The Exorcist,tm190788,tt0070047,8.1,391942.0,14622,John Mahon,ACTOR
61,The Exorcist,tm190788,tt0070047,8.1,391942.0,1171700,Paul Bateson,ACTOR
55,The Exorcist,tm190788,tt0070047,8.1,391942.0,525566,Wallace Rooney,ACTOR
57,The Exorcist,tm190788,tt0070047,8.1,391942.0,7101,Donna Mitchell,ACTOR
110,Stand by Me,tm111075,tt0092005,8.1,392790.0,717381,Korey Scott Pollard,ACTOR
59,The Exorcist,tm190788,tt0070047,8.1,391942.0,176,Robert Gerringer,ACTOR
49,The Exorcist,tm190788,tt0070047,8.1,391942.0,14448,Robert Symonds,ACTOR
60,The Exorcist,tm190788,tt0070047,8.1,391942.0,14450,Mercedes McCambridge,ACTOR
1003,Rush,tm176864,tt1979320,8.1,465254.0,1524,Daniel Brühl,ACTOR
1018,Rush,tm176864,tt1979320,8.1,465254.0,598787,Vincent Riotta,ACTOR
618,Into the Wild,tm76066,tt0758758,8.1,611379.0,1179,Kristen Stewart,ACTOR
108,Stand by Me,tm111075,tt0092005,8.1,392790.0,819084,John Hodges,ACTOR
53,The Exorcist,tm190788,tt0070047,8.1,391942.0,14449,Titos Vandis,ACTOR
112,Stand by Me,tm111075,tt0092005,8.1,392790.0,819086,Kent W. Luttrell,ACTOR
114,Stand by Me,tm111075,tt0092005,8.1,392790.0,233903,Jason Naylor,ACTOR
74,The Exorcist,tm190788,tt0070047,8.1,391942.0,1171752,Ann Miles,ACTOR
73,The Exorcist,tm190788,tt0070047,8.1,391942.0,1171750,Barton Lane,ACTOR
629,Into the Wild,tm76066,tt0758758,8.1,611379.0,1528642,John Decker,ACTOR
630,Into the Wild,tm76066,tt0758758,8.1,611379.0,1528676,John Hofer,ACTOR
631,Into the Wild,tm76066,tt0758758,8.1,611379.0,1528788,Jerry Hofer,ACTOR
77,The Exorcist,tm190788,tt0070047,8.1,391942.0,1171764,Gerard F. Yates,ACTOR
76,The Exorcist,tm190788,tt0070047,8.1,391942.0,1171760,Vincent Russell,ACTOR
75,The Exorcist,tm190788,tt0070047,8.1,391942.0,1171860,John Nicola,ACTOR
72,The Exorcist,tm190788,tt0070047,8.1,391942.0,1171936,Don LaBonte,ACTOR
109,Stand by Me,tm111075,tt0092005,8.1,392790.0,819085,Susan Thorpe,ACTOR
621,Into the Wild,tm76066,tt0758758,8.1,611379.0,6111,Signe Egholm Olsen,ACTOR
71,The Exorcist,tm190788,tt0070047,8.1,391942.0,897392,Yvonne Jones,ACTOR
627,Into the Wild,tm76066,tt0758758,8.1,611379.0,1528792,Craig Mutsch,ACTOR
626,Into the Wild,tm76066,tt0758758,8.1,611379.0,2539,Zach Galifianakis,ACTOR
625,Into the Wild,tm76066,tt0758758,8.1,611379.0,1528691,Paul Knauls,ACTOR
624,Into the Wild,tm76066,tt0758758,8.1,611379.0,1528779,Malinda McCollum,ACTOR
623,Into the Wild,tm76066,tt0758758,8.1,611379.0,1528832,James J. O'Neill,ACTOR
628,Into the Wild,tm76066,tt0758758,8.1,611379.0,1528715,Jim Beidler,ACTOR
619,Into the Wild,tm76066,tt0758758,8.1,611379.0,6110,Hal Holbrook,ACTOR
97,Stand by Me,tm111075,tt0092005,8.1,392790.0,12474,John Cusack,ACTOR
87,Stand by Me,tm111075,tt0092005,8.1,392790.0,8314,Casey Siemaszko,ACTOR
88,Stand by Me,tm111075,tt0092005,8.1,392790.0,61054,Gary Riley,ACTOR
106,Stand by Me,tm111075,tt0092005,8.1,392790.0,819082,Charlie Owens,ACTOR
82,Stand by Me,tm111075,tt0092005,8.1,392790.0,7522,Wil Wheaton,ACTOR
83,Stand by Me,tm111075,tt0092005,8.1,392790.0,6837,River Phoenix,ACTOR
84,Stand by Me,tm111075,tt0092005,8.1,392790.0,16808,Corey Feldman,ACTOR
85,Stand by Me,tm111075,tt0092005,8.1,392790.0,913,Jerry O'Connell,ACTOR
86,Stand by Me,tm111075,tt0092005,8.1,392790.0,14887,Kiefer Sutherland,ACTOR
89,Stand by Me,tm111075,tt0092005,8.1,392790.0,6846,Bradley Gregg,ACTOR
96,Stand by Me,tm111075,tt0092005,8.1,392790.0,4021,Richard Dreyfuss,ACTOR
107,Stand by Me,tm111075,tt0092005,8.1,392790.0,819083,Kenneth Hodges,ACTOR
90,Stand by Me,tm111075,tt0092005,8.1,392790.0,478245,Jason Oliver,ACTOR
91,Stand by Me,tm111075,tt0092005,8.1,392790.0,32782,Marshall Bell,ACTOR
92,Stand by Me,tm111075,tt0092005,8.1,392790.0,7252,Frances Lee McCain,ACTOR
93,Stand by Me,tm111075,tt0092005,8.1,392790.0,38142,Bruce Kirby,ACTOR
